Column1;Unnamed: 0;date;news;label
6048;6048;7112022; But Tesla was interested in engineering. When he contracted cholera as a teen, and nearly died, his father promised to send him to engineering school if he survived... And miraculously, he did!;0
6049;6049;7112022; All just cover for him to sell Tesla stock;-1
6050;6050;7112022; Tesla credits his mother, ?uka Mandi?, for his interest in invention. His father was a priest and wanted him to become one too.;0
6051;6051;7112022; Tesla began seeing visions and flashes of light since he was a child. This helped him in imagining the invention first, and then building it.;1
6052;6052;7112022; New #Podcast Episode Alert! Electric Vehicle News Bitesize ;-1
6053;6053;7112022; Drove a Tesla model 3 yesterday at my car dealership. Worst built quality I’ve seen in a new car ever.;-1
6054;6054;7112022; Electric car Top Ten Electric car Top Ten Electric car Top Ten. Subscribe to Electric Vehicle News Bitesize Podcast for FREE! Nissan Leaf If you (or your “friends” at the bar) think Tesla invented mainstream electric cars, the Nissan Leaf is... ;0
6055;6055;7112022; ??3 Stocks To Watch This Week: -Delta Air Lines -JPMorgan Chase -Tesla ?? ;0
6056;6056;7112022; Hope Germany will be next!;1
6057;6057;7112022; #Tesla founder #ElonMusk's announcement that he was pulling out of his acquisition of #Twitter has set the Internet abuzz.Not accepting such a rash move,Twitter has assembled a team of lawyers and decided to Sue the billionaire to complete plans for the deal,according to Reuters. ;0
6058;6058;7112022; Elon Musk’s Humanoid Tesla Robot Predicted To Be Ready In Months Elon Musk thinks he can make a robot that can buy groceries. Apparently these will look and feel human and could even develop personalities. Horny men will adopt these robots in the end. ;0
6059;6059;7112022; When Tesla? When Tesla was five, he witnessed his older brother fall from a horse and die. This would haunt him for the rest of his life.;-1
6060;6060;7112022; Tesla was born in the town of Smiljan, in present day Croatia on July 10, 1856, during a fierce lightning storm. According to family legend, the midwife said: “This child will be a child of darkness”. To which his mother replied: “No. He will be a child of light.”;-1
6061;6061;7112022; Tesla died alone and broke. He lived off a diet of warm milk and crackers and was obsessed with feeding the pigeons outside. One of the greatest inventors of all time faded into obscurity and died penniless. The reason will become clear by the end of this thread.;0
6062;6062;7112022; Anyone else, when you see a Tesla, say “I got to get away from that”?;-1
6063;6063;7112022; Suckered? Those who bought Tesla stock just 3-4 years ago are up 1000% on their investment. Who's the sucker?;0
6064;6064;7112022; When you plug your phone in, turn on the lights, or use the refrigerator you have Nikola Tesla to thank.;0
6065;6065;7112022; When you think about the greatest inventors of all time, there are a few names that come to mind, Henry Ford, the Wright brothers, Thomas Edison. But there is one name that is not as recognizable: Nikola Tesla. Here's a thread ?? about his life: ;0
6066;6066;7112022; Tesla not even in top 11 :( ;-1
6067;6067;7112022; Please give me Tesla;1
6068;6068;7112022; Big Tesla fan, but needed to see this. Thank you for sharing :);1
6069;6069;7112022; Tesla on the road... ;1
6070;6070;7112022; I think he was just trying to bury the story about Tesla having a bot army on Twitter that amplified positive messaging. Now when you search “Elon Twitter” on google this fake acquisition comes up.;0
6071;6071;7112022;" Even if lucid adds 3 motors it will still weigh more than the plaid and also more expensive and if the plaid beats it you will have the same excuse""well the lucid weighs more"" it will far expensive it a trick to give the fan boy excuses to why lucid get beat tesla";0
6072;6072;7112022; #16 'Nexum Portal' new item available on Abstractum AI exclusive $ASH Collection ecosystem. This item is partly inspired in ? Link in comments ?? ;0
6073;6073;7112022; So what's the link with ???;0
6074;6074;7112022; If I were a Tesla shareholder, I’d be thrilled to see the CEO of the company spending most of his time and a frightening amount of his financial resources on a company that even he says won’t be profitable. Good times.;0
6075;6075;7112022; Elon Musk is walking away from Twitter deal after selling $8 billion worth of Tesla (TSLA) stock for it ;-1
6076;6076;7112022; Your Tesla shareholders sure aren’t laughing at your act…;-1
6077;6077;7112022; Looking forward to seeing a prototype of the Tesla Mannequin™ released on Sept 30th. Hopefully it comes in different outfits.;0
6078;6078;7112022; Tesla doesn’t even offer its miniature key fob on the Model S and Model X anymore ;-1
6079;6079;7112022;" Why not apply Occam’s Razor yourself &amp; logic out that, if Tesla stock can rise dramatically w/in a couple of years on hype, it call also fall dramatically within a couple of years. And indeed it has-cut nearly in half in the last year and a half. Maybe not the best time to gloat?";0
6080;6080;7112022; Possible to provide one percent discount if pay in Dogecoin since credit carss companies charge three percent ? #dogecoin;0
6081;6081;7112022; Anyone who sees this, tag in as much posts as you can where i was begging for an Tesla, its my dream car, but i am not able to afford it !!;1
6082;6082;7112022; No! you should get out of your Tesla and walk through the car wash, just to be on the safe side. The rest of the Tesla owners should proceed as usual.;-1
6083;6083;7112022; I can afford a Tesla and i would never give a dime to that dumpster fire garbage;-1
6084;6084;7112022; #Tesla (@Tesla) CEO #ElonMusk (@elonmusk) poked fun at #Twitter for taking him to court and shared a meme which made fun of the micro-blogging platform. ;0
6085;6085;7112022; Tesla Model Y Is China's Best-Selling S.U.V in June July 10th, 2022. Tesla Model Y became the best-selling SUV in China in June, smashing its rivals to pieces. More Info Here: ;1
6086;6086;7112022; Elon Musk's claims of 'broken' promises denied by the SEC #tesla ;0
6087;6087;7112022;" Trump is merely turning his own label &amp; identity on Elon to make political hay. Trump can’t recognize real achievement that illuminates and exposes the fake façade of his own story #Tesla #Spacex #Solar #Automotive #PowerWall #ChargingSations";0
6088;6088;7112022;" What damaging nonsense is that? This a parody account for the nut jobs to interact with &amp; ensure Elon Musk doesn’t waste his money on Twitter &amp; keeps the Tesla share price up instead. Children’s sexuality &amp; gender identity are not appropriate topics for trolling, don’t you think?";0
6089;6089;7112022; Perfect time to buy, Clint. Tesla's are everywhere. They've got no issue with demand, just supply.;1
6090;6090;7112022; Seriously? ?? We asked for this and many other things since the first of us got the Model 3. The Model S and X owner way longer probably. After they got rid Mobileye until summer 2020 (if Tesla upgraded your hardware…) there wasn’t even any sign recognition.;0
6091;6091;7112022; TPARTS Crystal-LED Wireless Game Controller Compatible With Tesla/PC [K1ACNQJ] ;0
6092;6092;7112022;" Apple, Tesla productions stalled by China lockdowns; Biden ‘confident’ son didn’t break ";0
6093;6093;7112022;" His goal was just a pump and dump, he even sold a bunch more tesla shares to ""finance"" the deal. One bullet two targets.";0
6094;6094;7112022; Public transportation would help the environment much more than tesla cars;-1
6095;6095;7112022; I have paid for FSD, I use to call it „FSD euroversion“ as it has still a lot of limitations, but I am sure one day my car will drive me completely autonomously. I am 72 and I trust Tesla‘s technology will soon surpass my reaction time and capability to cope with traffic.;0
6096;6096;7112022; Elon Musk withdraws Twitter takeover bid ;0
6097;6097;7112022; You talked about bots on Twitter since 2016 but that didn’t deter your bid. Just like you lied about advertising for doge you blatantly lied about buying Twitter. It was all to try and pump up stock after you became majority individual owner. Tesla stocks plummeted… so did you;0
6098;6098;7112022; #btc I guess it will go higher this week maybe 70k lol ?? $tesla #BNB #Bitcoin ;0
6099;6099;7112022; Tesla..What Can You Say!! #tesla #tsla #stock #stockmarket #options #money #cars #tech #technology ;0
6100;6100;7112022; When this over, is going to own;0
6101;6101;7112022; btw I'm not trying to pick a fight lol;0
6102;6102;7112022; Surely you are not stupid to know that the Tesla that created the car was not started by Elon.;-1
6104;6104;7112022; of course he does, as he got rekt by SEC for market manipulation on tesla, the crypto market is his new playground as proven by Doge;0
6105;6105;7112022; US safety regulators to investigate another fatal crash ;0
6106;6106;7112022; It will never break even? The electricity will still cost money;-1
6107;6107;7112022; (And just to be clear the car travel aspect of the trip is in a Tesla…!);0
6108;6108;7112022; EV Makers Are Gaining Ground On Tesla As China Threat Looms - Forbes ;0
6109;6109;7112022; For the first time I saw Aston Martin. Bugatti, Lamborghini, Ferrari, Porsche, Tesla and Maybach. Now the collection is complete. I have to get mine now. Probably a lot of work ??;1
6110;6110;7112022; Day 21 of asking for an Tesla Car, because i can’t afford one.;-1
6111;6111;7112022; exactly stock are so volatile that smoking a blunt on a podcast makes it go downhill. it's not a good way to value someone's business skills. i agree Tesla wasn't profitable, but now it is. but that's the story behind most companies. still doesn't make him a bad business man.;1
6112;6112;7112022; President Trump right about FAKE BS Twitter deal ? Musk sells $8.5 Tesla stock with the false intent of purchasing Twitter by finding fault against Twitter allowing him to cancel the deal, not pay $ 800 k in taxes and investing $ 8.5 B in his Mars colonization plans with SpaceX ?;0
6113;6113;7112022; Cd subsidise installation of solar panels plus battery storage. Wd bring everybody's bills down, electric cars could use the energy. Tesla have bn trialling in California but we have gd British companies doing it. Too expensive 4 ordinary ppl to pay for themselves;0
6114;6114;7112022; Yea time to sell tesla;-1
6115;6115;7112022; if thats true, then you have one heck of a future!;0
6116;6116;7112022; He literally bought in to Tesla using PayPal money and forced them to call him a founder. The only notable patent he was credited with a hand in was a fkn proprietary charging port that makes it non-universal. Dude is a daddy’s money hack.;0
6117;6117;7112022; We still don’t have the full picture here. But customers are being used as lab rats for a tech that Tesla doesn’t know if they’ll make it better than 2170 yet. I’m surprised 4680 came out like this. Maybe this is a way to avoid the Osborne effect.;0
6118;6118;7112022; Tesla CEO Elon Musk has formally informed Twitter that he is terminating his 44 USD billion bid to buy the social media platform due to material breach of multiple provisions of the agreement.;0
6119;6119;7112022; You’re flat out wrong. He started Tesla, 22 years ago in his garage.;1
6120;6120;7112022; Like putting down a deposit for a Tesla vaporware product like the cybertruck;0
6121;6121;7112022; There is no overhang now. The overhang was that Elon would need to sell more $TSLA shares. He wouldn't have to do that for at least 3 years now until the courts decide what the price is. And if price is lower in the end, it's a win/win. Tesla will be $2,000+ by then. Irrelevant;0
6122;6122;7112022; When you realize he’s desparate to dump his Tesla shares and was hoping to use Twitter as an excuse to do so (“I need cash”), but both stocks crashed since then, it all makes sense.;0
6123;6123;7112022; Maaaan I want to be as good as Emongg when I play Sigma and as good as Tesla when I play Moira;1
6124;6124;7112022; Check out ??NIKOLA TESLA - A miniature sculpture with the image of this genius??Great work ;0
6125;6125;7112022; EV Makers Are Gaining Ground On Tesla As China Threat Looms $TSLA Read it here ?? ;0
6126;6126;7112022; I can tell from your profile that you're just another out of country troll. So I won't bother telling you about US NLRB laws Tesla, SpaceX and Musk violated, the 29 OSHA infractions and the penalties he's had to pay, or point out to you that 1/?;0
6127;6127;7112022; she can't see, but she has a Tesla on her nose that she always rides ;0
6128;6128;7112022; (Ludicrous: The Unvarnished Story of Tesla Motors - ;0
6129;6129;7112022; He's not the founder of Tesla.;-1
6130;6130;7112022; “Now the question is: what is he going to do with that cash? Buy back Tesla shares?” oh poor FrUd $TSLA $TSLAQ;0
6131;6131;7112022; A Russian-born lady and an unvaccinated Serbian man both win Wimbledon 2022, on Nikola Tesla day. ;0
6132;6132;7112022; Elon Musk is walking away from Twitter deal after selling $8 billion worth of Tesla (TSLA) stock for it ;-1
6133;6133;7112022; I bought more $TSLA at cheaper prices..speak for yourself cry baby..;0
6134;6134;7112022; Unfortunately we’ll need to start at lowest common denominator and then start increasing speeds over time. I already worry when overtaking a Tesla driving on the autobahn at 130km/h relative to me at 200+ that the SW can’t handle that speed difference;-1
6135;6135;7112022; you do know there are other charging networks and supercharging network is open (in some places but growing) to none Telsa in Europe because we all use the same plug so there is no need for adaptors;0
6136;6136;7112022; Looking forward to sharing the vision for realising the Tesla Family Dream and decentralising energy for Africa with patents of Tomislav Tesla #Tesla ;0
6137;6137;7112022;" $tsla There are two outcomes: 1. is forced to buy $TWTR or pay damages of &gt;$10bn 2. Elon is banned from Twitter which is the main platform for stock pumps and misinformation - likely damage to Tesla shareholders is even higher..";0
6138;6138;7112022; 5/ seriously driverless cars need at least radar and cameras. Also probably light-r but he’s only using cameras now and of course there’s way too many issues and people are dying because of it. His driverless system doesn’t work. I want a Tesla but wont ever use that system as is;0
6139;6139;7112022; Two Tesla Semis Spotted in California Two Tesla Semis were spotted in California heading west. Since the two trucks were following one another, there is a possibility that they tested Convoy Mode. ;0
6140;6140;7112022; After all, Tesla has done the most to address climate change.;1
6141;6141;7112022; After all, Tesla has done the most to address climate change.;1
6142;6142;7112022; Tesla and SpaceX have received more than $7 billion in government contracts alone and billions more in tax breaks, loans and other subsidies, an analysis by Grid found. In recent years, Tesla has sold at least $6 billion worth of government-backed electric vehicle credits;1
6143;6143;7112022; After all, Tesla has done the most to address climate change.;1
6144;6144;7112022; Tesla CEO, Elon Musk’s Deal To Buy Twitter Reportedly In Jeopardy ;0
6145;6145;7112022; After all, Tesla has done the most to address climate change.;1
6146;6146;7112022; After all, Tesla has done the most to address climate change.;1
6147;6147;7112022; After all, Tesla has done the most to address climate change.;1
6148;6148;7112022; Did you explicitly ask for a test drive with EAP? If Tesla won’t give you a car with EAP/FSD, I’m sure you will find someone in your area with EAP/FSD who could give you a ride. Maybe some of the owners clubs can help?;0
6149;6149;7112022; And a Tesla is faster! ??;0
6150;6150;7112022;" Musk asked Gates: ""Do you still have a $500 million short position in Tesla?"" Gates replied: ""Sadly, I haven't sold it yet.";-1
6151;6151;7112022;" Sounds like Musk's fake purchase of Twitter for ""free speech"".. i.e. not to sell highly inflated Tesla shares, shares in what amounts to a dying meme stock.";0
6152;6152;7112022;" Musk asked Gates: ""Do you still have a $500 million short position in Tesla?"" Gates replied: ""Sadly, I haven't sold it yet.";-1
6153;6153;7112022; Pretend you're an adult and act like a gentleman. Stop tanking Tesla stock!;-1
6154;6154;7112022; 4/ Tesla is going to be stuck in their own lawsuits for the driverless car deaths and now with all the exposure on how scientist feel he’s going the wrong way with the tech Tesla is probably making life harder for itself. So don’t expect Tesla to rebound.;0
6155;6155;7112022; Cruising passed Lake Geneva Switzerland on way to Supercharge #ModelY #lakegeneva ;0
6156;6156;7112022;" Musk asked Gates: ""Do you still have a $500 million short position in Tesla?"" Gates replied: ""Sadly, I haven't sold it yet.";-1
6157;6157;7112022;" Musk asked Gates: ""Do you still have a $500 million short position in Tesla?"" Gates replied: ""Sadly, I haven't sold it yet.";-1
6158;6158;7112022; unsure BUT that's what the Tesla bot is for when it is release for the masses. Our Tesla will be always sparkling clean ??;0
6159;6159;7112022; Elon Musk announcing Tesla Accepting #Dogecoin soon is HUGE!!!! More coming!!!FOLLOW ME WITH THE NOTIFICATIONS ON FOR…;0
6160;6160;7112022; this is like joon’s equivalent of a tesla;0
6161;6161;7112022; Wrong. The legacy autos will end up like black berry and tesla will be ahead of everyone until takes them 15 to 20 years to catch up.;0
6162;6162;7112022; Considering they are the worlds most sold EV, and growing every day (now #1 in china too) Tesla stock should be bought by anyone with common sense in financials. They are a must buy stock every time they dip;1
6163;6163;7112022;" Especially b/c the men who engineered Teslas (not Elon Musk) left Tesla after overbearing, arrogant &amp; showboating hairplug-boy Elon stole credit for all their hard work &amp; pretended to be the mastermind behind Tesla. IIRC, Musk has a B.S. in economics &amp; a B.A. in physics. #Trumpy";-1
6164;6164;7112022; He said he’s a cheap skate mind you he owns a :valve steam deck, help his son get a Tesla! Does that sound like a cheap man?;0
6165;6165;7112022; When you become a citizen, you become an American citizen, doesn’t matter if Tesla was born in America or not.;0
6166;6166;7112022;" why am i bullish on &amp; others, #coding with #robots are here then just imagine next 5 years of r&amp;d ";0
6167;6167;7112022; That's how a company works. U think jobs knows how to invent his phones. His workers do. If u say his money bought space x and Tesla, then y aren't many billionaires from south africa who also own rockets and electric cars?;0
6168;6168;7112022; Are Tesla’s Solar Roof Systems Not Catching On That Quickly? ;0
6169;6169;7112022; Are Tesla’s Solar Roof Systems Not Catching On That Quickly? ;0
6170;6170;7112022; Twitter vs Elon Musk: What prompted Tesla's CEO to call off the deal, expected court ruling and more—Global market expert Ajay Bagga decodes #Twitter #ElonMusk #elonmusktwitter ;0
6171;6171;7112022; We need to start using Tesla technology we could have all the FREE energy we every want If it wasn't for GREED;1
6172;6172;7112022; 3/ Musk is going to try and delay as long as he can or try and wiggle out of the deal so that he can crater the stock. Also if you think Tesla is gonna rebound anytime soon during the current belt tightening your crazy. Guess you didn’t see Musk admitted wrong doing on a death?;0
6173;6173;7112022; Fair point, but the number of locations, respectively the distance between locations is an important factor too.;0
6174;6174;7112022; Slick move to off 8.5B of Tesla stock. Fanbois in disbelief.;0
6175;6175;7112022; random realizations: elon is more an edison than a tesla.;0
6176;6176;7112022; I love my Y. My son has had his S Tesla for 7/8 years. No fires no problems. The car is like brand new. I had a Prius Hybrid for 5 years that I loved too.;1
6177;6177;7112022; You couldn’t afford a Tesla????? stop the hate #leaveelonmuskalone;1
6178;6178;7112022; Wow! great site- thanks for sharing Yep, you gotta give credit where it's due. VW know how to scale production. Making the physical car is much harder than many people realise The Tesla crowd (understandably) are obsessed w software But great hardware is the foundation ????;0
6179;6179;7112022; Tesla model B holy shit;0
6180;6180;7112022; Tesla can do that if supply of EVs starts to exceed demand. Any EV. That is currently not the case, so that spending would be a total waste.;0
6181;6181;7112022; Go hook some Tesla batteries up to the power grid chief or buy Ercot less bots there.;-1
6182;6182;7112022; LOL! He was never buying Twitter. He was just trolling gullible morons, and low key dumping Tesla stock. Tell me, why would bots, everyone knows exist, dissuade him?;0
6183;6183;7112022; U guys have been searching for the tesla killer for years and simultaneously saying that tesla is shit and all that. Mother nature has smiled on tesla and there is nothing u guys can do about it. Denial, withdrawal and then acceptance.;0
6184;6184;7112022; The diagram I showed you is old technology.. it's just an understanding of Nikola Tesla's work of the AC current. With the combination of Faraday's work..of inducing a current from different poles of a magnetic flux..;0
6185;6185;7112022; you don't know tesla or bitcoin fans;0
6186;6186;7112022; Can I have a Free Tesla?;1
6187;6187;7112022; …) Elon Musk, the founder of Tesla, SpaceX, and other businesses, sent a tweet to 3YearLetterman, a Twitter user who has been posting jokes and novelty songs about being a third-grade student. 3YearLetterman asked Musk if he was a bot, to which...;0
6188;6188;7112022; hes fine, i dont get why you wouldnt like him. i mean bro makes rockets and cars tf did he do to you;0
6189;6189;7112022; They're both consenting, we past legal age, can support them, so who cares if he has 20 children? It's his business as long as he takes care of them all! Just hope he doesn't spoil them, though he can, as they're inheriting some pretty intelligent genes, so good for them!;0
6190;6190;7112022; Elon will reprogram your Tesla to take you to meet with him for talk.....;0
6191;6191;7112022; And twitter;0
6192;6192;7112022; Good point perhaps wh charging capacity is a better metric than number of chargers.;0
6193;6193;7112022; How does it feel to have pissed away tens of billions of dollars in a moronic vanity project? shareholders are not amused.;0
6194;6194;7112022; You are very mistaken if you don't think BEV is the future. Tesla is the only manufacturer that is 100% domestic production of all its vehicles. Just like chips for ice vehicles, the supply chain is temporarily low on supplies due to the pandemic.;0
6195;6195;7112022; Elon Musk Vs Twitter Elon Musk takes a dig at Twitter who has threatened to sue the American billionaire over the termination of the $44 billion deal. #ElonMusk #SocialMedia #Twitter #Tesla ;0
6196;6196;7112022; Literally has nothing to do with eachother totally different cash piles. Elon has already stated new giga locations are being discussed;0
6197;6197;7112022; Current #Tesla Price: $749.99 ?? ?????;-1
6198;6198;7112022; How Elon Musk’s Twitter bid could have been a smokescreen to liquidate Tesla stocks- Technology News, Firstpost ;0
6199;6199;7112022; Take zee electric pill before you lose to a soy milk drinking vegan in a Tesla;0
6200;6200;7112022; I was thinking the same thing. I wonder how many people just saw this tweet, and have decided not to buy that Tesla;-1
6201;6201;7112022; Still Havent you sold your tesla Or Take a photo op at biden concentration camp? ;-1
6202;6202;7112022; you had changed my flight date from ?stanbul to London and now I have to wait at Nicola Tesla Airport 2 days with my 6 years old daughter, and I can't reach anyone to change this. It must be a joke!!!! #airserbia #etihad;0
6203;6203;7112022; And after some point in 2019, Tesla switched from V2 to V3 stations which are twice as fast (so they count as double vs the older ones);1
6204;6204;7112022; please hurry.;0
6205;6205;7112022; Spoken like a true die-hard tesla fanboy…The fact that the heavier and only 2 motor lucid held up with the plaid so well…should keep your gloating in check…really nothing to be so smug about… in fact that is a bit embarrassing…Even the playing field and then we’ll see…;0
6206;6206;7112022; Tesla will be fine ?? don’t worry;1
6207;6207;7112022; Hi… I’d like to be a product quality tester up here in the Tundra of Maine woods and logging roads…;0
6208;6208;7112022; Also by the time new deposits are found in any mining operation, in most countries it takes about 10 years to bring that to production.;0
6209;6209;7112022; Circa $25K over the whole process : 3 X separate PVR arrays, refit all LED lights, replaced all gas appliances, Tesla PW2....;0
6210;6210;7112022; That’s basically all you get with a Tesla. As soon as my warranty ran out, it started coming apart and leaking water. Tesla’s customer service is shit, as well.;-1
6211;6211;7112022; crypto bros ?? tesla fanboys “no broo don’t criticise it bro, you just don’t get it brooooo”;0
6212;6212;7112022; I love it! I have the To the Moon and Dogely Day mugs. I will have to get that one as well! ??;0
6213;6213;7112022; Really appreciate my #Powerwall, powering our #aircon that keeps our rooms cool in summer while keeping our property warm in winter with our #heatpump. There’s the added advantage of lower running costs. Thanks #Tesla. ;0
6214;6214;7112022; This is why EVs cost so much and prices keep increasing, there simply aren't any new deposits being found, recycling is energy intensive and produces very little to not make it viable. Li shortfall is going to extend beyond 2035 prices keep going higher. Great time to be invested ;0
6215;6215;7112022; I am trying to reach you and could not get through, no answer for mail or phone calls! you had changed my flight date from ?stanbul to London and now I have to wait at Nicola Tesla Airport 2 days with my 6 years old daughter, It must be a joke!!!! #airserbia #etihad;0
6216;6216;7112022;" I can't agree with you, Tesla's mission is to fasten transition to sustainable energy, all of it just because of ecological and economical reason -&gt; stop using fossil fuels Global warming due to greenhouse effect which is stronger because of burning of fossil fuels 1/2";0
6217;6217;7112022; I saw the Tesla Company thing in confusion and decided to check why I was following them. Made me rather upsetti spaghetti realizing it was a case of Raxxo getring hacked. It’s very likely the 6 million views, and their last upload being 2 years ago, made them a tempting target;0
6218;6218;7112022; “At this point, it’s not clear if Tesla is going to use the technology to offer Wi-Fi to Tesla owners stopping to charge or if it is simply going to be used to support Tesla’s own back-end connectivity to monitor and service the Supercharger station.” ;0
6219;6219;7112022; bro i just watched a documentary on u being a risk taker. I admire your workmanship n courage to back your self in getting Tesla n space X up. To sell PayPal to keep Tesla up n running is nothing short of amazing. Not many ppl would sell one to keep another going..????;0
6220;6220;7112022; In Ontario, Canada it's actually closer to 300 miles for 0.06 to 1.6 gallons. And next year it will cost $1.75 It's ridiculous for anybody who drives a decent amount above average per year.;0
6221;6221;7112022; New post: Twitter vs Elon Musk: Tesla CEO sums up the matter in a hilarious meme ;0
6222;6222;7112022; Tesla's 50% Upside Over the Next 12 Months July 10th, 2022. Tesla has a 50% upside over the next 12 months, according to one analyst on Wall Street. More Info Here: ;0
6223;6223;7112022; ????futuristic style;0
6224;6224;7112022; how long are we going to avoid the fact that is the birth father to P.S. don't forget that Jim Cramer was my softball coach and that Tesla cars have stolen more money from my family estate funds and the federal reserve than any other company.??;-1
6225;6225;7112022; I'm not seeing your simpleton take at all. DeSantis is the only one responsible for his success. The same goes for Twitter and the platforms decline. As for Tesla, one man's personal take has zero to do with the greatness of product–it's a vehicle, not Disney!;0
6226;6226;7112022; Tesla roadster dude ?? ;0
6227;6227;7112022; 'AP7 co-files shareholder resolution at Tesla AGM' – ;0
6228;6228;7112022; Again completely false assumption. World only produces approx 100,000 tons of Li a year, Vast bulk from the Lithium Triangle, second Aus, but Aus Li deposits are mined from rock which has to go through processing, for every 100,000 tons of rock 5% actual Li is extracted.;0
6229;6229;7112022; Twitter seem very confident they have him agreeing to $44b before the stock price dropped. Tesla’s dropped too. Elon now aware he overpaid and is facing a $1b walk away penalty, he needs reasons to exit legally. Bots are his best bet. This is a balls-up.;0
6230;6230;7112022; Win a Tesla Model 3 Long Range or $50,000 Cash ;0
6231;6231;7112022; nice??and just ordered myself a space doge mug one coming as well ;0
6232;6232;7112022; Disaster? I dont Think Tesla every expected to sell hundreds of thousands of Model Xs… Its an expensive car.;-1
6233;6233;7112022; Maybe Tesla should make cars that don't spontaneously explode or drive off a cliff? Start small.;0
6234;6234;7112022; Because they are sitting at the bottom of the Nicola Tesla/Burlington St bridge and on the King West Bridge cashing in on the shitty design.;0
6235;6235;7112022; This dude is awesome! Makes me want to buy a Tesla.;1
6236;6236;7112022; Samsung could supply the cameras of the next Tesla ;0
6237;6237;7112022; We need a Tesla plant in West Africa but we don't want only electric cars. We also want Teslas running on fuel,solar and hybrid. Can you do that .;0
6238;6238;7112022; Yep batteries, but still it hurts to know that big oil has the microphone.;0
6239;6239;7112022; they already are suing him. There’s really only 3 options 1. Elon pays he is fucked (ginormous loans against Tesla stock) 2. Elon pays 1 billion cancellation fee (he can’t just say no though) 3. Court sides with Elon, Twitter is fucked to oblivion;0
6240;6240;7112022; Certainly a top-of-the-range EV, such as a Tesla S, is a real eye-opener both for gearless driving, instant, neck-snapping accelleration in the dry and zero wheelspin, even on snow or ice;0
6241;6241;7112022; EV Makers Are Gaining Ground On Tesla As China Threat Looms ;0
6242;6242;7112022; Electric carmaker Tesla will stop production at its so-called gigafactory in Grünheide just outside the German capital Berlin for a fortnight from today. ;0
6243;6243;7112022; If you drive a Tesla, you want to know more about the battery life, both for how many years it will last and what’s expected per charge. How long does a Tesla battery last and when will you need to replace it? ;0
6244;6244;7112022; Residential Solar #solar Energy Storage Market 2022-2028: Analysis by Key Players – Tesla, LG Chem, East Penn Manufacturing, Sonnen, A123 Systems, Panasonic, Electriq Power, Enphase Energy, Exide Technologies, E-On Batteries, Samsung SDI, Saft, HOPPE -… ;0
6245;6245;7112022; Tesla friend turns foe after teen’s tragic accident ;0
6246;6246;7112022; You'll have to play some rounds on the provided driving simulator game while Tesla's FSD is getting you autonomously from A to B! ??;0
6247;6247;7112022; I want a Tesla model x;1
6248;6248;7112022; I used to not care about Musk one way or the other, and now I can't stand him. I'd rather buy a busted out Yugo running on a Segway battery than a Tesla.;-1
6249;6249;7112022; Does it come with a fire extinguisher and glass breaking hammer?;0
6250;6250;7112022; EV Makers Are Gaining Ground On Tesla As China Threat Looms ;0
6251;6251;7112022; “Elon has been using the deal as a cover to sell Tesla options that were about to expire.” Via $TSLA ;0
6252;6252;7112022; It was all a ruse so you could liquidate $TESLA shares;0
6253;6253;7112022; ;0
6254;6254;7112022; The man guilty of scratching a Tesla has been fined S$2,000 for his offence. ;0
6255;6255;7112022; Tesla cars barred for 2 months in Beidaihe, site of China leadership meet;0
6256;6256;7112022; You can find hundreds or thousands of horror stories from basically every car manufacturer.;0
6257;6257;7112022; Awesome! You will love it, Danny! I have one but no photos yet. ??;0
6258;6258;7112022; Yea pretty damn much check mate I knew from the start you was never gonna pay 44b for a company i cant for the life of me see were it has value day tesla it has value because your making a valuable product but all I see from twitter is bunch arguments and bots lmao good for you E;0
6259;6259;7112022; So a $1 Billion dollars is coming Twitter's way? Just think you could buy Truth Social for almost nothing in coming days. Also think of all the bots you'll get for free in the deal. Further Tesla, couldn't make deliveries last quarter folks!;-1
6260;6260;7112022; Samsung Seeking To Close A Deal With Tesla As Camera Supplier ;1
6261;6261;7112022; You can tow a camper?;0
6262;6262;7112022; Giving back to their investors and community is one of their core beliefs Every NFT gives you Tesla lottery tickets?? Enki??-2 tickets Emesh??-4 tickets Amaterasu??-6 tickets Khamsin???-8 tickets Eleos??-10 tickets Claim your spot, get whitelisted now?? ;0
6263;6263;7112022; Man don’t buy it or wait for sale! He act like it’s $70 and will NEVER go on sale! Also coming from a man who owns a valve steam deck, a man who help get his sons Tesla!!! Complaining about $70;0
6264;6264;7112022; i love that it coincidentally became a problem as soon as the tesla stock he put up for the $44b loan plummeted and would cost him billions in interest, i'm sure that has nothing to do with why he broke their buyout contract;0
6265;6265;7112022; I heard the one of the greatest physicist that ever existed called Nikola Tesla never got married for some reasons, you may want to read about him, I can't say if his living was without sex though;0
6266;6266;7112022; With bare hands ? I swear americans are way too used to cardboard made houses and cars;0
6267;6267;7112022; Wow Patty, is this who Tesla was named after I take it. Is he related to Elon Musk, he looks as if he could be related ?? ;0
6268;6268;7112022; Tesla CEO Elon Musk takes swipe at Twitter lawsuit threat with a meme ;0
6269;6269;7112022; Tesla will grow only because the European Union will and is forced to use modern technologies around oil. ;0
